2026-03-25 05:55:53 | SimilarityScript | INFO | [Gate1] 'crack a smile' → 1 candidate(s): ['crack a smile...and more!']
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate1] 'mac os' → 2 candidate(s): ['mac os x 10.7', 'mac os x']
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate3 FAIL] 'mac os' <-> 'mac os x 10.7' cosine=0.447 (threshold 0.88)
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate3 FAIL] 'mac os' <-> 'mac os x' cosine=0.424 (threshold 0.88)
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate1] 'mac os x' → 2 candidate(s): ['mac os x 10.7', 'mac os']
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate3 FAIL] 'mac os x' <-> 'mac os x 10.7' cosine=0.437 (threshold 0.88)
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate1] 'mac os x 10.7' → 2 candidate(s): ['mac os', 'mac os x']
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate1] '16 commonwealth realms' → 1 candidate(s): ['commonwealth realms']
2026-03-25 05:56:41 | SimilarityScript | INFO | [Gate3 FAIL] '16 commonwealth realms' <-> 'commonwealth realms' cosine=0.857 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] '2014–15 pac-12 conference' → 1 candidate(s): ['pac-12 conference']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] '2014–15 pac-12 conference' <-> 'pac-12 conference' cosine=0.690 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'afc central division' → 1 candidate(s): ['central division']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'afc central division' <-> 'central division' cosine=0.556 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'air force' → 7 candidate(s): ['royal air force', 'french air force', 'united states army air forces', 'royal australian air force', 'u.s. air force', 'yugoslav air force', 'united states strategic air forces in the pacific']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'royal air force' cosine=0.277 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'french air force' cosine=0.488 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'united states army air forces' cosine=0.428 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'royal australian air force' cosine=0.278 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'u.s. air force' cosine=0.495 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'yugoslav air force' cosine=0.280 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'air force' <-> 'united states strategic air forces in the pacific' cosine=0.393 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'all-union communist party (bolsheviks)' → 1 candidate(s): ['communist party']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'all-union communist party (bolsheviks)' <-> 'communist party' cosine=0.498 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'allianz global assistance' → 1 candidate(s): ['allianz global assistance usa']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'allianz global assistance' <-> 'allianz global assistance usa' cosine=0.821 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'allianz global assistance usa' → 1 candidate(s): ['allianz global assistance']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'american football league' → 1 candidate(s): ['football league']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'american football league' <-> 'football league' cosine=0.322 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'arena football league' → 1 candidate(s): ['football league']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'arena football league' <-> 'football league' cosine=0.450 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'armed forces' → 10 candidate(s): ['white armed forces of south russia', 'canadian armed forces', 'armed forces council', 'indian armed forces', 'armed forces headquarters', 'ukrainian armed forces', 'military music department of the general staff of the ukrainian armed forces', 'colombian armed forces', 'polish armed forces', 'united states armed forces']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'white armed forces of south russia' cosine=0.422 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'canadian armed forces' cosine=0.459 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'armed forces council' cosine=0.551 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'indian armed forces' cosine=0.432 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'armed forces headquarters' cosine=0.504 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'ukrainian armed forces' cosine=0.307 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'military music department of the general staff of the ukrainian armed forces' cosine=0.433 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'colombian armed forces' cosine=0.357 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'polish armed forces' cosine=0.477 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate3 FAIL] 'armed forces' <-> 'united states armed forces' cosine=0.513 (threshold 0.88)
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'armed forces council' → 1 candidate(s): ['armed forces']
2026-03-25 05:56:42 | SimilarityScript | INFO | [Gate1] 'armed forces headquarters' → 1 candidate(s): ['armed forces']
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'assistant secretary of defense (health affairs)' → 1 candidate(s): ['office of the assistant secretary of defense (health affairs)']
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'assistant secretary of defense (health affairs)' <-> 'office of the assistant secretary of defense (health affairs)' cosine=0.482 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'board of directors' → 2 candidate(s): ['board of directors of the global automakers', 'northampton area school district board of directors']
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'board of directors' <-> 'board of directors of the global automakers' cosine=0.278 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'board of directors' <-> 'northampton area school district board of directors' cosine=0.396 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'board of directors of the global automakers' → 2 candidate(s): ['the global automakers', 'board of directors']
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'board of directors of the global automakers' <-> 'the global automakers' cosine=0.857 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'boston university' → 3 candidate(s): ["boston university terriers men's basketball team", "boston university terriers women's basketball team", "boston university men's wrestling team"]
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'boston university' <-> 'boston university terriers men's basketball team' cosine=0.551 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'boston university' <-> 'boston university terriers women's basketball team' cosine=0.555 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate3 FAIL] 'boston university' <-> 'boston university men's wrestling team' cosine=0.542 (threshold 0.88)
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'boston university men's wrestling team' → 1 candidate(s): ['boston university']
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'boston university terriers men's basketball team' → 1 candidate(s): ['boston university']
2026-03-25 05:56:43 | SimilarityScript | INFO | [Gate1] 'boston university terriers women's basketball team' → 1 candidate(s): ['boston university']
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate1] 'bureau of the central committee of the russian soviet federative socialist republic (rsfsr)' → 2 candidate(s): ['central committee', 'russian soviet federative socialist republic']
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate3 FAIL] 'bureau of the central committee of the russian soviet federative socialist republic (rsfsr)' <-> 'central committee' cosine=0.681 (threshold 0.88)
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate3 FAIL] 'bureau of the central committee of the russian soviet federative socialist republic (rsfsr)' <-> 'russian soviet federative socialist republic' cosine=0.523 (threshold 0.88)
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate1] 'cambridge university' → 1 candidate(s): ['cambridge university press']
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate3 FAIL] 'cambridge university' <-> 'cambridge university press' cosine=0.416 (threshold 0.88)
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate1] 'cambridge university press' → 1 candidate(s): ['cambridge university']
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate1] 'canadian armed forces' → 1 candidate(s): ['armed forces']
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate1] 'cardinal health' → 1 candidate(s): ['cardinal health, inc.']
2026-03-25 05:56:44 | SimilarityScript | INFO | [Gate3 PASS] 'cardinal health' <-> 'cardinal health, inc.' cosine=0.991
2026-03-25 05:56:47 | SimilarityScript | INFO |   [CREATED] IS_VARIANT_NAME: 'cardinal health' <-> 'cardinal health, inc.' (confidence=1.00)
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate1] 'cardinal health, inc.' → 1 candidate(s): ['cardinal health']
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate1] 'cathedral girls high school' → 1 candidate(s): ['high school']
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate3 FAIL] 'cathedral girls high school' <-> 'high school' cosine=0.419 (threshold 0.88)
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate1] 'central committee' → 2 candidate(s): ['central committee of the communist party of ukraine', 'bureau of the central committee of the russian soviet federative socialist republic (rsfsr)']
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate3 FAIL] 'central committee' <-> 'central committee of the communist party of ukraine' cosine=0.674 (threshold 0.88)
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate1] 'central committee of the communist party of ukraine' → 2 candidate(s): ['communist party', 'central committee']
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate3 FAIL] 'central committee of the communist party of ukraine' <-> 'communist party' cosine=0.586 (threshold 0.88)
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate1] 'central division' → 1 candidate(s): ['afc central division']
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate1] 'central people's government' → 1 candidate(s): ["liaison office of the central people's government in the hong kong special administrative region"]
2026-03-25 05:56:47 | SimilarityScript | INFO | [Gate3 PASS] 'central people's government' <-> 'liaison office of the central people's government in the hong kong special administrative region' cosine=0.951
2026-03-25 05:56:49 | SimilarityScript | INFO |   [CREATED] IS_PARENT_ORGANIZATION: 'central people's government' <-> 'liaison office of the central people's government in the hong kong special administrative region' (confidence=1.00)
2026-03-25 05:56:49 | SimilarityScript | INFO | [Gate1] 'charlotte hornets' → 3 candidate(s): ['original charlotte hornets franchise', 'charlotte hornets (original)', 'charlotte hornets (current)']
2026-03-25 05:56:49 | SimilarityScript | INFO | [Gate3 FAIL] 'charlotte hornets' <-> 'original charlotte hornets franchise' cosine=0.778 (threshold 0.88)
2026-03-25 05:56:49 | SimilarityScript | INFO | [Gate3 FAIL] 'charlotte hornets' <-> 'charlotte hornets (original)' cosine=0.878 (threshold 0.88)
2026-03-25 05:56:49 | SimilarityScript | INFO | [Gate3 FAIL] 'charlotte hornets' <-> 'charlotte hornets (current)' cosine=0.773 (threshold 0.88)
2026-03-25 05:56:49 | SimilarityScript | INFO | [Gate1] 'charlotte hornets (current)' → 1 candidate(s): ['charlotte hornets']
2026-03-25 05:56:49 | SimilarityScript | INFO | [Gate1] 'charlotte hornets (original)' → 1 candidate(s): ['charlotte hornets']
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate1] 'clinton white house' → 1 candidate(s): ['white house']
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate3 FAIL] 'clinton white house' <-> 'white house' cosine=0.588 (threshold 0.88)
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate1] 'coast guard' → 1 candidate(s): ['united states coast guard']
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate3 FAIL] 'coast guard' <-> 'united states coast guard' cosine=0.503 (threshold 0.88)
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate1] 'colombian armed forces' → 1 candidate(s): ['armed forces']
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate1] 'columbia university' → 1 candidate(s): ['columbia university in the city of new york']
2026-03-25 05:56:50 | SimilarityScript | INFO | [Gate3 PASS] 'columbia university' <-> 'columbia university in the city of new york' cosine=0.963
2026-03-25 05:56:51 | SimilarityScript | INFO |   [CREATED] IS_COMMON_NAME: 'columbia university' <-> 'columbia university in the city of new york' (confidence=1.00)
2026-03-25 05:56:51 | SimilarityScript | INFO | [Gate1] 'columbia university in the city of new york' → 1 candidate(s): ['columbia university']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate1] 'commonwealth realms' → 1 candidate(s): ['16 commonwealth realms']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate1] 'communist party' → 3 candidate(s): ['central committee of the communist party of ukraine', 'all-union communist party (bolsheviks)', 'communist party of the soviet union']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate3 FAIL] 'communist party' <-> 'communist party of the soviet union' cosine=0.609 (threshold 0.88)
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate1] 'communist party of the soviet union' → 1 candidate(s): ['communist party']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate1] 'compass minerals' → 1 candidate(s): ['compass minerals international, inc']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate3 FAIL] 'compass minerals' <-> 'compass minerals international, inc' cosine=0.793 (threshold 0.88)
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate1] 'compass minerals international, inc' → 1 candidate(s): ['compass minerals']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate1] 'corporate media' → 1 candidate(s): ['non-corporate media']
2026-03-25 05:56:52 | SimilarityScript | INFO | [Gate3 PASS] 'corporate media' <-> 'non-corporate media' cosine=0.916
2026-03-25 05:56:54 | SimilarityScript | INFO |   [CREATED] IS_MARKET_ALTERNATIVE: 'corporate media' <-> 'non-corporate media' (confidence=0.90)
2026-03-25 05:56:54 | SimilarityScript | INFO | [Gate1] 'cotter high school' → 1 candidate(s): ['high school']
2026-03-25 05:56:54 | SimilarityScript | INFO | [Gate3 FAIL] 'cotter high school' <-> 'high school' cosine=0.456 (threshold 0.88)
2026-03-25 05:56:54 | SimilarityScript | INFO | [Gate1] 'cotter junior high school' → 1 candidate(s): ['high school']
2026-03-25 05:56:54 | SimilarityScript | INFO | [Gate3 FAIL] 'cotter junior high school' <-> 'high school' cosine=0.428 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate1] 'diplomatic mission' → 1 candidate(s): ['us diplomatic mission to somalia']
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'diplomatic mission' <-> 'us diplomatic mission to somalia' cosine=0.481 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate1] 'eastern conference' → 1 candidate(s): ['eastern conference southeast division']
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'eastern conference' <-> 'eastern conference southeast division' cosine=0.680 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate1] 'eastern conference southeast division' → 2 candidate(s): ['southeast division', 'eastern conference']
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'eastern conference southeast division' <-> 'southeast division' cosine=0.725 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate1] 'english football league' → 2 candidate(s): ['football league', 'english football league system']
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'english football league' <-> 'football league' cosine=0.458 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'english football league' <-> 'english football league system' cosine=0.819 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate1] 'english football league system' → 2 candidate(s): ['football league', 'english football league']
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'english football league system' <-> 'football league' cosine=0.393 (threshold 0.88)
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate1] 'eritrean orthodox tewahedo church' → 1 candidate(s): ['orthodox tewahedo church']
2026-03-25 05:56:55 | SimilarityScript | INFO | [Gate3 FAIL] 'eritrean orthodox tewahedo church' <-> 'orthodox tewahedo church' cosine=0.749 (threshold 0.88)
