2026-02-27 10:03:43 | LLMService | INFO | Primary LLM Provider: LM_STUDIO
2026-02-27 10:16:21 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:16:29 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve filmography and acting credits related to the person mentioned.
2026-02-27 10:16:31 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 10:16:32 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:16:42 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:16:42 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:16:51 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve film credits, collaborations, and writer information related to Nicolas Cage's movies.
2026-02-27 10:16:53 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 10:16:54 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:16:55 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:17:03 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:17:15 | LLMService | INFO | [LLM] Identified 3 information needs for query: What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?
2026-02-27 10:17:15 | LLMService | INFO |   1. Who performed a promo for Guns N Roses?
2026-02-27 10:17:15 | LLMService | INFO |   2. What movie starred Arnold Schwarzenegger as a former New York Police detective?
2026-02-27 10:17:15 | LLMService | INFO |   3. In what year did Guns N Roses perform a promo for the movie from question 2?
2026-02-27 10:17:16 | LLMService | INFO | [LLM] back-ref rewrite: 'What movie starred Arnold Schwarzenegger as a former New York Police detective?' → 'What movie starred Arnold Schwarzenegger as a former New York Police detective [placeholder]?'
2026-02-27 10:17:17 | LLMService | INFO | [LLM] back-ref rewrite: 'In what year did Guns N Roses perform a promo for the movie from question 2?' → 'In what year did Guns N Roses perform a promo for [the movie] from question 2?'
2026-02-27 10:17:17 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:17:17 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:17:25 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve promotional activities and collaborations associated with musical artists.
2026-02-27 10:17:27 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:17:27 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 10:17:36 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:17:36 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:17:45 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve film details, specifically starring roles and associated biographical information.
2026-02-27 10:17:47 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 10:17:48 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:17:56 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:17:56 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:18:05 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about specific events related to a person's career.
2026-02-27 10:18:07 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 10:18:08 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:18:08 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:18:17 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:18:28 | LLMService | INFO | [LLM] Identified 2 information needs for query: Are Random House Tower and 888 7th Avenue both used for real estate?
2026-02-27 10:18:28 | LLMService | INFO |   1. What type of business is Random House Tower?
2026-02-27 10:18:28 | LLMService | INFO |   2. What type of business is 888 7th Avenue?
2026-02-27 10:18:29 | LLMService | INFO | [LLM] back-ref rewrite: 'What type of business is 888 7th Avenue?' → 'What type of business is [placeholder]?'
2026-02-27 10:18:29 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:18:29 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:18:37 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about locations, organizations, and their associated activities.
2026-02-27 10:18:39 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:18:40 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 10:18:48 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:18:48 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:18:56 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about business types and their locations.
2026-02-27 10:18:58 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:18:58 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 10:19:04 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:19:14 | LLMService | INFO | [LLM] Identified 2 information needs for query: The football manager who recruited David Beckham managed Manchester United during what timeframe?
2026-02-27 10:19:14 | LLMService | INFO |   1. Who recruited David Beckham for Manchester United?
2026-02-27 10:19:14 | LLMService | INFO |   2. During what timeframe did [manager] manage Manchester United?
2026-02-27 10:19:15 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:19:15 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:19:24 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about key relationships—specifically, who hired or recruited the person.
2026-02-27 10:19:26 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:19:27 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 10:19:35 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:19:35 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:19:43 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about roles held, including start and end dates.
2026-02-27 10:19:45 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 10:19:46 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 10:19:53 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:20:04 | LLMService | INFO | [LLM] Identified 2 information needs for query: Brown State Fishing Lake is in a country that has a population of how many inhabitants ?
2026-02-27 10:20:04 | LLMService | INFO |   1. What country is Brown State Fishing Lake located in?
2026-02-27 10:20:04 | LLMService | INFO |   2. What is the population of [country]?
2026-02-27 10:20:05 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:20:05 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:20:13 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve location information – specifically, where a place or entity is situated.
2026-02-27 10:20:15 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 10:20:22 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:20:22 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:20:29 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve factual information about locations, populations, and statistics related to countries.
2026-02-27 10:20:31 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 10:20:39 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:20:39 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:20:47 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve factual data about locations, including population figures and geographical information.
2026-02-27 10:20:48 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 10:20:56 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:21:10 | LLMService | INFO | [LLM] Identified 2 information needs for query: The Vermont Catamounts men's soccer team currently competes in a conference that was formerly known as what from 1988 to 1996?
2026-02-27 10:21:10 | LLMService | INFO |   1. What conference did the Vermont Catamounts men’s soccer team compete in during 1988?
2026-02-27 10:21:10 | LLMService | INFO |   2. What was the name of that conference before 1996?
2026-02-27 10:21:11 | LLMService | INFO | [LLM] back-ref rewrite: 'What was the name of that conference before 1996?' → 'What was the name of [the conference] before 1996?'
2026-02-27 10:21:11 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:21:11 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:21:21 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve event details, specifically sporting events and dates, related to a team.
2026-02-27 10:21:23 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'business', 'enterprise']
2026-02-27 10:21:23 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 10:21:33 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 10:21:33 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 10:21:41 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve historical names and affiliations related to organizations before a specific date.
2026-02-27 10:21:42 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 10:21:49 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 10:21:59 | LLMService | INFO | [LLM] Identified 4 information needs for query: Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?
2026-02-27 10:21:59 | LLMService | INFO |   1. Who is Giuseppe Verdi?
2026-02-27 10:21:59 | LLMService | INFO |   2. What type of artist is Giuseppe Verdi?
