2026-02-26 21:07:58 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stax Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Partee Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Ray Parker, Jr.', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stu Gardner', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.')] concepts=[Concept(name='Album', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby.'), Concept(name='Music', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:28 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Vince Phillips'
2026-02-26 23:22:30 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 7956c4b7-6f9e-4abc-ab69-2366af38f9e0: 'Vince Phillips'
2026-02-26 23:22:30 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 7956c4b7-6f9e-4abc-ab69-2366af38f9e0: 'Personal'
2026-02-26 23:22:30 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 2.4077s
2026-02-26 23:22:30 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:30 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:30 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-26 23:22:30 | IngestionPipeline | INFO | [Ingestion] Marked Note 7956c4b7-6f9e-4abc-ab69-2366af38f9e0 as Processed.
2026-02-26 23:22:30 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 2.4167s
2026-02-26 23:22:30 | IngestionPipeline | INFO | [2026-02-26 23:22:30.881488] SUCCESS: Note 7956c4b7-6f9e-4abc-ab69-2366af38f9e0 fully indexed in 2.42s.
2026-02-26 23:22:31 | IngestionPipeline | INFO | [2026-02-26 23:22:31.000948] START: Ingesting Note 8c55b547-b882-4b7b-8060-f56b63369b3f
2026-02-26 23:22:31 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:22:31 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:22:31 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-26 23:22:31 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:22:31 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:31 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:22:31 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:22:31 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:31 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:22:31 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:22:31 | IngestionPipeline | INFO | Extraction took: 0.0054s
2026-02-26 23:22:31 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Mendocino County GMO Ban'
2026-02-26 23:22:34 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 8c55b547-b882-4b7b-8060-f56b63369b3f: 'Mendocino County GMO Ban'
2026-02-26 23:22:34 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 8c55b547-b882-4b7b-8060-f56b63369b3f: 'Personal'
2026-02-26 23:22:34 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 3.2312s
2026-02-26 23:22:34 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:34 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:34 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-26 23:22:34 | IngestionPipeline | INFO | [Ingestion] Marked Note 8c55b547-b882-4b7b-8060-f56b63369b3f as Processed.
2026-02-26 23:22:34 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 3.2390s
2026-02-26 23:22:34 | IngestionPipeline | INFO | [2026-02-26 23:22:34.262074] SUCCESS: Note 8c55b547-b882-4b7b-8060-f56b63369b3f fully indexed in 3.24s.
2026-02-26 23:22:34 | IngestionPipeline | INFO | [2026-02-26 23:22:34.566141] START: Ingesting Note f5c47007-c0c9-4987-baad-5df93ddb4722
2026-02-26 23:22:34 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:22:34 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:22:34 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-26 23:22:34 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:22:34 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:34 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:22:34 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:22:34 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:34 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:22:34 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:22:34 | IngestionPipeline | INFO | Extraction took: 0.0077s
2026-02-26 23:22:34 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'University of Kansas'
2026-02-26 23:22:37 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note f5c47007-c0c9-4987-baad-5df93ddb4722: 'University of Kansas'
2026-02-26 23:22:37 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note f5c47007-c0c9-4987-baad-5df93ddb4722: 'Personal'
2026-02-26 23:22:37 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 2.8163s
2026-02-26 23:22:37 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:37 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:37 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-26 23:22:37 | IngestionPipeline | INFO | [Ingestion] Marked Note f5c47007-c0c9-4987-baad-5df93ddb4722 as Processed.
2026-02-26 23:22:37 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 2.8264s
2026-02-26 23:22:37 | IngestionPipeline | INFO | [2026-02-26 23:22:37.412974] SUCCESS: Note f5c47007-c0c9-4987-baad-5df93ddb4722 fully indexed in 2.83s.
2026-02-26 23:22:37 | IngestionPipeline | INFO | [2026-02-26 23:22:37.617548] START: Ingesting Note 567286a1-d6a5-4568-adbf-16209d4fc8d6
2026-02-26 23:22:37 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:22:37 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:22:37 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-26 23:22:37 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:22:37 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:37 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:22:37 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:22:37 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:37 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:22:37 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:22:37 | IngestionPipeline | INFO | Extraction took: 0.0088s
2026-02-26 23:22:37 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Teen Titans_ Trouble in Tokyo'
2026-02-26 23:22:40 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 567286a1-d6a5-4568-adbf-16209d4fc8d6: 'Teen Titans_ Trouble in Tokyo'
2026-02-26 23:22:40 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 567286a1-d6a5-4568-adbf-16209d4fc8d6: 'Personal'
2026-02-26 23:22:40 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 2.4008s
2026-02-26 23:22:40 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:40 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:40 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-26 23:22:40 | IngestionPipeline | INFO | [Ingestion] Marked Note 567286a1-d6a5-4568-adbf-16209d4fc8d6 as Processed.
2026-02-26 23:22:40 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 2.4117s
2026-02-26 23:22:40 | IngestionPipeline | INFO | [2026-02-26 23:22:40.049257] SUCCESS: Note 567286a1-d6a5-4568-adbf-16209d4fc8d6 fully indexed in 2.41s.
2026-02-26 23:22:40 | IngestionPipeline | INFO | [2026-02-26 23:22:40.165020] START: Ingesting Note 9696aee8-89c6-4570-8da0-3f3693ff7725
2026-02-26 23:22:40 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:22:40 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:22:40 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-26 23:22:40 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:22:40 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:40 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:22:40 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:22:40 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:40 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:22:40 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:22:40 | IngestionPipeline | INFO | Extraction took: 0.0104s
2026-02-26 23:22:40 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'South West Pacific Area _command_'
2026-02-26 23:22:42 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 9696aee8-89c6-4570-8da0-3f3693ff7725: 'South West Pacific Area _command_'
2026-02-26 23:22:42 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 9696aee8-89c6-4570-8da0-3f3693ff7725: 'Personal'
2026-02-26 23:22:42 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 2.5545s
2026-02-26 23:22:42 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:42 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:42 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0002s
2026-02-26 23:22:42 | IngestionPipeline | INFO | [Ingestion] Marked Note 9696aee8-89c6-4570-8da0-3f3693ff7725 as Processed.
2026-02-26 23:22:42 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 2.5708s
2026-02-26 23:22:42 | IngestionPipeline | INFO | [2026-02-26 23:22:42.762607] SUCCESS: Note 9696aee8-89c6-4570-8da0-3f3693ff7725 fully indexed in 2.57s.
2026-02-26 23:22:43 | IngestionPipeline | INFO | [2026-02-26 23:22:43.211930] START: Ingesting Note d6fc3b1c-d3ed-491f-b3da-ad23396ccd7f
2026-02-26 23:22:43 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:22:43 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:22:43 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-26 23:22:43 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:22:43 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:43 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:22:43 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:22:43 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:43 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:22:43 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:22:43 | IngestionPipeline | INFO | Extraction took: 0.0046s
2026-02-26 23:22:43 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Chrome_ Smoke _amp_ BBQ'
2026-02-26 23:22:48 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note d6fc3b1c-d3ed-491f-b3da-ad23396ccd7f: 'Chrome_ Smoke _amp_ BBQ'
2026-02-26 23:22:48 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note d6fc3b1c-d3ed-491f-b3da-ad23396ccd7f: 'Personal'
2026-02-26 23:22:48 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 5.0558s
2026-02-26 23:22:48 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:48 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:48 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-26 23:22:48 | IngestionPipeline | INFO | [Ingestion] Marked Note d6fc3b1c-d3ed-491f-b3da-ad23396ccd7f as Processed.
2026-02-26 23:22:48 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 5.0626s
2026-02-26 23:22:48 | IngestionPipeline | INFO | [2026-02-26 23:22:48.300765] SUCCESS: Note d6fc3b1c-d3ed-491f-b3da-ad23396ccd7f fully indexed in 5.06s.
2026-02-26 23:22:48 | IngestionPipeline | INFO | [2026-02-26 23:22:48.819289] START: Ingesting Note a39bb945-cc16-47aa-bcae-7a8f549358f4
2026-02-26 23:22:48 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:22:48 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:22:48 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-26 23:22:48 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:22:48 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:48 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:22:48 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:22:48 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:22:48 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:22:48 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:22:48 | IngestionPipeline | INFO | Extraction took: 0.0081s
2026-02-26 23:22:48 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Ed Wood'
2026-02-26 23:22:50 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note a39bb945-cc16-47aa-bcae-7a8f549358f4: 'Ed Wood'
2026-02-26 23:22:50 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note a39bb945-cc16-47aa-bcae-7a8f549358f4: 'Personal'
2026-02-26 23:22:50 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 2.0599s
2026-02-26 23:22:50 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:50 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-26 23:22:50 | IngestionPipeline | INFO |   [Perf] Summarization took: 0.0001s
2026-02-26 23:22:50 | IngestionPipeline | INFO | [Ingestion] Marked Note a39bb945-cc16-47aa-bcae-7a8f549358f4 as Processed.
2026-02-26 23:22:50 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 2.0709s
2026-02-26 23:22:50 | IngestionPipeline | INFO | [2026-02-26 23:22:50.913097] SUCCESS: Note a39bb945-cc16-47aa-bcae-7a8f549358f4 fully indexed in 2.07s.
2026-02-26 23:33:27 | IngestionPipeline | INFO | [2026-02-26 23:33:27.085297] START: Ingesting Note cdaf237a-a4cd-46ac-8fba-b8fc00ab2c25
2026-02-26 23:33:27 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:33:27 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:33:27 | IngestionPipeline | INFO | Multimedia processing took: 0.0002s
2026-02-26 23:33:27 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:42:47 | IngestionPipeline | INFO | [2026-02-26 23:42:47.664404] START: Ingesting Note 43b1abc3-ce2b-4e53-a877-c4102436b94f
2026-02-26 23:42:47 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:42:47 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:42:47 | IngestionPipeline | INFO | Multimedia processing took: 0.0003s
2026-02-26 23:42:47 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:51:32 | IngestionPipeline | INFO | [2026-02-26 23:51:32.100438] START: Ingesting Note 659b25d2-0312-4180-a9ec-41a30e080413
2026-02-26 23:51:32 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-26 23:51:32 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-26 23:51:32 | IngestionPipeline | INFO | Multimedia processing took: 0.0002s
2026-02-26 23:51:32 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-26 23:52:15 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:52:15 | IngestionPipeline | INFO | Filtered/Renamed Entities: []
2026-02-26 23:52:15 | IngestionPipeline | INFO | Filtered/Renamed Concepts: []
2026-02-26 23:52:15 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[] concepts=[] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-26 23:52:15 | IngestionPipeline | INFO | Extracted: 0 entities, 0 concepts, 0 references.
2026-02-26 23:52:15 | IngestionPipeline | INFO | Domain: Personal
2026-02-26 23:52:15 | IngestionPipeline | INFO | Extraction took: 43.8451s
2026-02-26 23:52:15 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'British Journal of Social Psychology'
2026-02-26 23:52:19 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 659b25d2-0312-4180-a9ec-41a30e080413: 'British Journal of Social Psychology'
